Modelo,Accuracy,Precision,Recall,Dice (F1),Jaccard
RF_n180_d6,0.9519435555555557,0.3396887264022465,0.6673877160321684,0.4502221951045893,0.2905075770748783
RF_n250_d9,0.9454795555555556,0.3183496444867226,0.7441003338935912,0.4459204321667961,0.2869353933972162
RF_n100_d8,0.9481571111111112,0.3277064283023391,0.7212026198964402,0.4506448582065477,0.2908596267250288
RF_n200_d7,0.9499046666666666,0.3335666042218442,0.7005509621109913,0.4519416614193711,0.2919409754504108
RF_n120_d7,0.9705162222222222,0.0,0.0,0.0,0.0
