Modelo,Accuracy,Precision,Recall,Dice (F1),Jaccard
XGB_n200_d6,0.9361837777777776,0.2852838495919592,0.7735779373968359,0.4168424900242666,0.2632981793647658
XGB_n300_d6,0.9355208888888888,0.2845061865234776,0.7835269112204828,0.4174369764771075,0.2637727346541085
XGB_n300_d8,0.9348948888888888,0.2827414029590194,0.786157359602644,0.4159032503095201,0.2625491469449604
XGB_n400_d8,0.9351557777777778,0.2829594186135329,0.7817858408013446,0.4155241172240705,0.2622470444271397
XGB_n500_d10,0.9352386666666667,0.28255646718807786,0.7773992477972821,0.4144686083518179,0.26140675015016385
